39.8
21.8
59.9
36.5
59.7
107.8
96.1
93.0
83.1
89.3
64.2
82.3
70.3
30.2
31.6
5.3
5.7
8.3
8.8
8.3
29.8
23.9
24.0
24.0
23.6
24.0
6.3
117.7
117.7
116.0
121.7
117.4
115.2
118.1
107.4
41.3
39.1
77.3
42.2
0.9
2.1
2.1
2.1
2.5
1.9
1.9
0.9
0.9
4.3
2.5
3.9
4.5
1.9
1.9
3.0
2.4
0.9
0.9
2.1
4.0
1.9
2.4
7.9
1.9
7.9
3.0
-10
1.9
1.9
1.9
3.9
3.0
3.0
3.5
1.9
3.5
3.5
8.4
15.7
4.8
5.3
4.8
2.9
13.3
11.6
12.6
2.9
10.8
11.6
19.5
28.8
17.5
38.2
27.9
27.5
26.7
28.2
24.5
24.5
5.8
5.8
6.0
5.5
18.5
7.2
7.2
33.0
20.2
23.7
357.0
38.1
38.1
20.3
31.1
22.6
24.8
32.5
31.4
837.2
-10
5.5
5.5
5.2
5.2
10.1
17.7
11.2
5.4
17.7
4.5
5.7
17.1
28.1
8.1
8.1
16.7
69.4
16.0
45.7
34.7
8.4
50.9
16.7
14.0
14.0
30.2
